timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target,masterk8s2_cpu,masterk8s2_mem,worker2_cpu,worker2_mem,worker21_cpu,worker21_mem,worker22_cpu,worker22_mem
619,-0.44,-1.95,-1.4625548,0.0288,39.0,32.410255,0.0,65.0,3160.0,848.0,1.0,204.58147,50.0,77,10,<unknown>,<unknown>,16,5,20,4
620,-0.44,-1.95,-1.4465214,0.0288,39.0,33.93846,0.0,81.0,3309.0,848.0,1.0,202.68953,70.0,83,10,<unknown>,<unknown>,20,5,16,4
621,-0.545,-1.6,-1.5184046,0.0309,32.0,39.6,0.0,133.0,3168.0,702.0,1.0,211.17174,90.0,76,10,<unknown>,<unknown>,22,5,23,4
622,-0.30500004,-1.8000001,-1.5832525,0.0261,36.0,41.677776,0.0,35.0,3751.0,783.0,1.0,218.8238,10.0,66,10,<unknown>,<unknown>,25,5,19,4
623,1.0,-1.8000001,-1.8207678,0.0135,36.0,47.533333,0.0,5.0,4278.0,784.0,1.0,246.8506,30.0,2,10,<unknown>,<unknown>,29,5,25,4
624,-0.46000007,-2.15,-1.2636462,0.0292,43.0,25.832558,0.0,75.0,2777.0,928.0,1.0,181.11026,30.0,83,10,<unknown>,<unknown>,16,5,21,5
625,1.0,-2.45,-1.869696,0.0152,49.0,36.261223,0.0,10.0,4442.0,1053.0,1.0,252.62413,30.0,29,10,<unknown>,<unknown>,26,5,24,5
626,-0.35000005,-2.45,-1.4604932,0.027,49.0,22.816326,0.0,76.0,2795.0,1059.0,1.0,204.3382,10.0,86,10,<unknown>,<unknown>,17,5,14,5
627,-0.015000068,-2.45,-1.6597712,0.0203,49.0,28.220407,0.0,28.0,3457.0,1059.0,1.0,227.853,50.0,76,10,<unknown>,<unknown>,19,5,23,5
628,-0.07500006,-2.45,-1.650165,0.0215,49.0,28.87347,0.0,31.0,3537.0,1059.0,1.0,226.71947,70.0,71,10,<unknown>,<unknown>,20,5,24,5
629,-0.38000003,-2.45,-1.4310446,0.0276,49.0,25.493877,0.0,84.0,3123.0,1059.0,1.0,200.86327,90.0,85,10,<unknown>,<unknown>,17,5,14,5
630,-0.11999998,-1.95,-1.6624316,0.0224,39.0,31.959183,0.0,33.0,3915.0,1059.0,1.0,228.16693,50.0,80,10,<unknown>,<unknown>,21,5,19,5
631,-0.51500005,-1.95,-1.4754581,0.0303,39.0,38.923077,0.0,138.0,3795.0,850.0,1.0,206.10406,10.0,74,10,<unknown>,<unknown>,23,5,21,4
632,-0.495,-1.95,-1.5305898,0.0299,39.0,40.76923,0.0,106.0,3975.0,850.0,1.0,212.6096,10.0,82,10,<unknown>,<unknown>,28,5,15,4
633,-0.46000007,-1.95,-1.5289265,0.0292,39.0,42.08205,0.0,47.0,4103.0,849.0,1.0,212.41333,50.0,74,10,<unknown>,<unknown>,27,5,22,4
634,1.0,-2.4,-1.8883401,0.0151,48.0,61.076923,0.0,9.0,5955.0,850.0,1.0,254.82413,50.0,5,10,<unknown>,<unknown>,48,5,32,4
635,1.0,-2.4,-1.8884141,0.0139,48.0,45.966667,0.0,7.0,5516.0,1030.0,1.0,254.83287,30.0,4,10,<unknown>,<unknown>,35,5,35,5
636,1.0,-2.4,-1.7755513,0.0156,48.0,42.058334,0.0,12.0,5047.0,1031.0,1.0,241.51506,10.0,27,10,<unknown>,<unknown>,33,5,35,5
637,1.0,-2.4,-1.8246158,0.0144,48.0,42.51915,0.0,8.0,4996.0,1011.0,1.0,247.30467,30.0,9,10,<unknown>,<unknown>,35,5,35,5
638,1.0,-2.4,-1.8620045,0.014,48.0,38.875,0.0,7.0,4665.0,1030.0,1.0,251.71654,90.0,8,10,<unknown>,<unknown>,31,5,33,5
639,1.0,-2.4,-1.8878661,0.0135,48.0,37.533333,0.0,6.0,4504.0,1031.0,1.0,254.7682,70.0,7,10,<unknown>,<unknown>,27,5,28,5
640,1.0,-2.4,-1.8263124,0.0146,48.0,35.65,0.0,9.0,4278.0,1031.0,1.0,247.50487,10.0,24,10,<unknown>,<unknown>,26,5,28,5
641,1.0,-2.4,-1.7328639,0.0166,48.0,35.1,0.0,15.0,4212.0,1035.0,1.0,236.47794,90.0,61,10,<unknown>,<unknown>,21,5,23,5
642,1.0,-2.4,-1.8702147,0.0147,48.0,39.541668,0.0,9.0,4745.0,1036.0,1.0,252.68533,70.0,20,10,<unknown>,<unknown>,29,5,31,5
643,1.0,-2.4,-1.853061,0.015,48.0,40.783333,0.0,10.0,4894.0,1036.0,1.0,250.6612,10.0,21,10,<unknown>,<unknown>,31,5,32,5
644,1.0,-2.4,-1.963238,0.0141,48.0,46.366665,0.0,7.0,5564.0,1036.0,1.0,263.66208,10.0,4,10,<unknown>,<unknown>,34,5,36,5
645,1.0,-2.4,-1.9600018,0.0143,48.0,45.316666,0.0,8.0,5438.0,1037.0,1.0,263.2802,10.0,9,10,<unknown>,<unknown>,35,5,36,5
646,1.0,-2.4,-1.8508903,0.0162,48.0,40.116665,0.0,14.0,4814.0,1037.0,1.0,250.40506,30.0,42,10,<unknown>,<unknown>,31,5,33,5
647,1.0,-2.4,-1.8882508,0.0148,48.0,42.675,0.0,9.0,5121.0,1037.0,1.0,254.8136,10.0,17,10,<unknown>,<unknown>,31,5,33,5
648,1.0,-2.4,-1.9201425,0.0145,48.0,40.0,0.0,8.0,4800.0,1037.0,1.0,258.5768,90.0,13,10,<unknown>,<unknown>,31,5,33,5
649,1.0,-2.4,-1.9068508,0.014,48.0,38.6,0.0,7.0,4632.0,1037.0,1.0,257.0084,90.0,12,10,<unknown>,<unknown>,28,5,29,5
650,1.0,-2.4,-1.8750677,0.0141,48.0,38.533333,0.0,7.0,4624.0,1037.0,1.0,253.258,10.0,10,10,<unknown>,<unknown>,28,5,32,5
651,-0.17499998,-2.4,-1.44477,0.0235,48.0,26.15,0.0,38.0,3138.0,1037.0,1.0,202.48286,70.0,77,10,<unknown>,<unknown>,18,5,20,5
652,1.0,-2.4,-1.840422,0.0145,48.0,37.931915,0.0,9.0,4457.0,1015.0,1.0,249.1698,70.0,14,10,<unknown>,<unknown>,27,5,28,5
653,1.0,-2.15,-1.5836215,0.0129,43.0,26.258333,0.0,6.0,3151.0,1035.0,1.0,218.86734,10.0,2,10,<unknown>,<unknown>,18,5,21,5
654,1.0,-2.15,-1.9017696,0.0143,43.0,48.539536,0.0,8.0,5218.0,931.0,1.0,256.4088,70.0,4,10,<unknown>,<unknown>,34,5,35,4
655,1.0,-2.15,-1.8620915,0.0138,43.0,41.832558,0.0,6.0,4497.0,932.0,1.0,251.7268,30.0,7,10,<unknown>,<unknown>,29,5,28,4
656,1.0,-2.15,-1.7618605,0.0171,43.0,37.013954,0.0,15.0,3979.0,931.0,1.0,239.89954,90.0,52,10,<unknown>,<unknown>,27,5,21,4
657,1.0,-2.15,-1.8606175,0.016,43.0,39.581394,0.0,11.0,4255.0,931.0,1.0,251.55287,10.0,31,10,<unknown>,<unknown>,28,5,30,4
658,1.0,-2.15,-1.7870886,0.0174,43.0,37.32093,0.0,16.0,4012.0,932.0,1.0,242.87646,50.0,65,10,<unknown>,<unknown>,25,5,24,4
659,1.0,-2.15,-1.9649366,0.0147,43.0,46.855812,0.0,8.0,5037.0,931.0,1.0,263.86252,10.0,14,10,<unknown>,<unknown>,33,5,28,4
660,1.0,-2.15,-1.8910317,0.0158,43.0,49.665115,0.0,11.0,5339.0,931.0,1.0,255.14174,30.0,26,10,<unknown>,<unknown>,33,5,33,4
661,-0.09500003,-2.15,-1.6365983,0.0219,43.0,40.53023,0.0,31.0,4357.0,931.0,1.0,225.1186,70.0,72,10,<unknown>,<unknown>,27,5,30,4
662,1.0,-2.15,-1.7229452,0.0171,43.0,47.87907,0.0,16.0,5147.0,931.0,1.0,235.30754,90.0,40,10,<unknown>,<unknown>,34,5,30,4
663,1.0,-2.15,-1.8066175,0.0168,43.0,46.297676,0.0,15.0,4977.0,932.0,1.0,245.18086,30.0,38,10,<unknown>,<unknown>,36,5,38,4
664,1.0,-2.15,-1.8254446,0.0164,43.0,44.288372,0.0,13.0,4761.0,931.0,1.0,247.40247,70.0,41,10,<unknown>,<unknown>,32,5,33,4
665,1.0,-2.15,-1.9137418,0.0152,43.0,45.2093,0.0,10.0,4860.0,931.0,1.0,257.82153,10.0,21,10,<unknown>,<unknown>,34,5,28,4
666,-0.07000007,-2.15,-1.6306429,0.0214,43.0,34.23256,0.0,29.0,3680.0,931.0,1.0,224.41586,50.0,64,10,<unknown>,<unknown>,24,5,23,4
667,1.0,-2.15,-1.6756989,0.0185,43.0,38.102325,0.0,20.0,4096.0,931.0,1.0,229.73247,90.0,66,10,<unknown>,<unknown>,26,5,30,4
668,-0.18500006,-2.15,-1.4955763,0.0237,43.0,31.04186,0.0,37.0,3337.0,931.0,1.0,208.478,10.0,78,10,<unknown>,<unknown>,21,5,17,4
669,-0.39,-2.15,-1.3265661,0.0278,43.0,28.418604,0.0,143.0,3055.0,931.0,1.0,188.5348,10.0,74,10,<unknown>,<unknown>,20,5,15,4
670,-0.39,-2.15,-1.4044278,0.0278,43.0,28.409302,0.0,121.0,3054.0,931.0,1.0,197.72247,70.0,81,10,<unknown>,<unknown>,20,5,24,4
671,-0.46000007,-1.85,-1.366706,0.0292,37.0,32.94054,0.0,134.0,3047.0,806.0,1.0,193.27132,10.0,81,10,<unknown>,<unknown>,18,5,21,4
672,-0.485,-1.85,-1.4607555,0.0297,37.0,32.82162,0.0,80.0,3036.0,805.0,1.0,204.36914,70.0,72,10,<unknown>,<unknown>,19,5,17,4
673,-0.56,-1.6,-1.4139662,0.0312,32.0,39.0375,0.0,83.0,3123.0,700.0,1.0,198.848,90.0,78,10,<unknown>,<unknown>,21,5,24,4
674,-0.59000015,-1.6,-1.5082458,0.0318,32.0,40.5,0.0,67.0,3240.0,700.0,1.0,209.973,90.0,79,10,<unknown>,<unknown>,19,5,22,4
675,-0.6000001,-1.6,-1.4556367,0.032,32.0,40.05,0.0,62.0,3204.0,701.0,1.0,203.76514,90.0,71,10,<unknown>,<unknown>,20,5,20,4
676,1.0,-2.05,-1.8064352,0.0177,41.0,54.375,0.0,15.0,4350.0,701.0,1.0,245.15936,90.0,55,10,<unknown>,<unknown>,28,5,29,4
677,-0.06499998,-2.05,-1.6817536,0.0213,41.0,40.429268,0.0,28.0,4144.0,888.0,1.0,230.44693,90.0,74,10,<unknown>,<unknown>,23,5,26,4
678,-0.42000005,-2.05,-1.4851741,0.0284,41.0,35.89268,0.0,126.0,3679.0,890.0,1.0,207.25053,90.0,72,10,<unknown>,<unknown>,22,5,23,4
679,-0.41000006,-2.05,-1.4400836,0.0282,41.0,35.160976,0.0,92.0,3604.0,890.0,1.0,201.92987,90.0,79,10,<unknown>,<unknown>,21,5,23,4
680,-0.42500004,-2.05,-1.4463876,0.0285,41.0,36.89756,0.0,124.0,3782.0,890.0,1.0,202.67374,50.0,80,10,<unknown>,<unknown>,22,5,23,4
681,-0.43000004,-1.75,-1.4619944,0.0286,35.0,30.868292,0.0,142.0,3164.0,891.0,1.0,204.51534,70.0,78,10,<unknown>,<unknown>,20,5,25,4
682,-0.55,-1.5,-1.4709897,0.031,30.0,39.325714,0.0,70.0,3441.0,765.0,1.0,205.57678,10.0,76,10,<unknown>,<unknown>,20,5,21,4
683,-0.64000005,-1.5,-1.5564076,0.0328,30.0,46.106667,0.0,91.0,3458.0,659.0,1.0,215.6561,50.0,74,10,<unknown>,<unknown>,22,5,17,4
684,-0.24000007,-1.8000001,-1.6653255,0.0248,36.0,53.96,0.0,30.0,4047.0,659.0,1.0,228.5084,50.0,68,10,<unknown>,<unknown>,26,5,28,4
685,-0.485,-1.8000001,-1.5116225,0.0297,36.0,40.422222,0.0,112.0,3638.0,785.0,1.0,210.37146,30.0,76,10,<unknown>,<unknown>,23,5,24,4
686,-0.49,-1.8000001,-1.4806882,0.0298,36.0,42.011112,0.0,107.0,3781.0,785.0,1.0,206.7212,90.0,75,10,<unknown>,<unknown>,24,5,18,4
687,-0.505,-1.8000001,-1.487634,0.0301,36.0,42.333332,0.0,77.0,3810.0,785.0,1.0,207.5408,10.0,74,10,<unknown>,<unknown>,24,5,25,4
688,-0.47500005,-1.8000001,-1.4577576,0.0295,36.0,42.055557,0.0,122.0,3785.0,785.0,1.0,204.0154,10.0,74,10,<unknown>,<unknown>,24,5,28,4
689,-0.485,-1.5500001,-1.518786,0.0297,31.0,43.511112,0.0,53.0,3916.0,787.0,1.0,211.21674,30.0,74,10,<unknown>,<unknown>,23,5,20,4
690,-0.605,-1.5500001,-1.5085087,0.0321,31.0,50.541935,0.0,134.0,3917.0,680.0,1.0,210.00403,30.0,71,10,<unknown>,<unknown>,25,5,27,4
691,-0.615,-1.5500001,-1.5482378,0.0323,31.0,49.43226,0.0,110.0,3831.0,680.0,1.0,214.69206,10.0,70,10,<unknown>,<unknown>,25,5,32,4
692,-0.62000006,-1.5500001,-1.5267254,0.0324,31.0,51.987095,0.0,118.0,4029.0,681.0,1.0,212.1536,90.0,69,10,<unknown>,<unknown>,24,5,23,4
693,-0.6000001,-1.5500001,-1.4888356,0.032,31.0,48.903225,0.0,128.0,3790.0,680.0,1.0,207.6826,90.0,71,10,<unknown>,<unknown>,25,5,23,4
694,-0.625,-1.5500001,-1.5139436,0.0325,31.0,49.12258,0.0,130.0,3807.0,680.0,1.0,210.64534,70.0,71,10,<unknown>,<unknown>,25,5,31,4
695,-0.63000005,-1.5500001,-1.5076084,0.0326,31.0,47.393547,0.0,82.0,3673.0,681.0,1.0,209.8978,50.0,71,10,<unknown>,<unknown>,22,5,23,4
696,-0.6100001,-1.5500001,-1.515643,0.0322,31.0,47.264515,0.0,88.0,3663.0,682.0,1.0,210.84587,90.0,71,10,<unknown>,<unknown>,24,5,21,4
697,-0.605,-1.5500001,-1.4856622,0.0321,31.0,44.335484,0.0,132.0,3436.0,681.0,1.0,207.30814,90.0,73,10,<unknown>,<unknown>,23,5,30,4
698,-0.6100001,-1.5500001,-1.4782841,0.0322,31.0,44.980644,0.0,124.0,3486.0,682.0,1.0,206.43753,90.0,71,10,<unknown>,<unknown>,21,5,22,4
699,-0.615,-1.5500001,-1.4928406,0.0323,31.0,44.56774,0.0,113.0,3454.0,681.0,1.0,208.1552,10.0,72,10,<unknown>,<unknown>,23,5,19,4
700,-0.13000005,-1.5500001,-1.724953,0.0226,31.0,52.593548,0.0,25.0,4076.0,682.0,1.0,235.54446,30.0,58,10,<unknown>,<unknown>,27,5,33,4
701,-0.5,-1.8000001,-1.4629773,0.03,36.0,37.4,0.0,59.0,3366.0,787.0,1.0,204.63132,70.0,74,10,<unknown>,<unknown>,20,5,19,4
702,-0.485,-1.8000001,-1.4606775,0.0297,36.0,36.97778,0.0,95.0,3328.0,786.0,1.0,204.35994,10.0,79,10,<unknown>,<unknown>,21,5,15,4
703,-0.49,-1.8000001,-1.4556819,0.0298,36.0,37.38889,0.0,133.0,3365.0,786.0,1.0,203.77046,70.0,74,10,<unknown>,<unknown>,21,5,24,4
704,-0.5,-1.8000001,-1.4500751,0.03,36.0,35.955555,0.0,124.0,3236.0,786.0,1.0,203.10887,70.0,75,10,<unknown>,<unknown>,20,5,22,4
705,-0.485,-1.8000001,-1.436982,0.0297,36.0,35.444443,0.0,108.0,3190.0,787.0,1.0,201.56387,30.0,82,10,<unknown>,<unknown>,21,5,17,4
706,-0.165,-1.5500001,-1.6235577,0.0233,31.0,50.72258,0.0,28.0,3931.0,681.0,1.0,223.5798,10.0,58,10,<unknown>,<unknown>,24,5,29,4
707,-0.62000006,-1.5500001,-1.4553728,0.0324,31.0,43.71613,0.0,106.0,3388.0,682.0,1.0,203.734,70.0,75,10,<unknown>,<unknown>,21,5,24,4
708,-0.64000005,-1.5500001,-1.485118,0.0328,31.0,43.096775,0.0,61.0,3340.0,683.0,1.0,207.24393,50.0,81,10,<unknown>,<unknown>,21,5,17,4
709,-0.64000005,-1.5500001,-1.463339,0.0328,31.0,43.948387,0.0,110.0,3406.0,683.0,1.0,204.674,10.0,74,10,<unknown>,<unknown>,21,5,22,4
710,-0.64000005,-1.5500001,-1.505696,0.0328,31.0,43.458065,0.0,135.0,3368.0,682.0,1.0,209.67213,50.0,74,10,<unknown>,<unknown>,21,5,21,4
711,-0.63000005,-1.5500001,-1.5060514,0.0326,31.0,43.225807,0.0,188.0,3350.0,682.0,1.0,209.71407,10.0,80,10,<unknown>,<unknown>,20,5,22,4
712,-0.6100001,-1.5500001,-1.5159819,0.0322,31.0,43.29032,0.0,107.0,3355.0,684.0,1.0,210.88586,30.0,73,10,<unknown>,<unknown>,21,5,21,4
713,-0.62000006,-1.5500001,-1.5038943,0.0324,31.0,45.303226,0.0,80.0,3511.0,682.0,1.0,209.45953,50.0,73,10,<unknown>,<unknown>,21,5,21,4
714,-0.15000002,-1.8000001,-1.7400477,0.023,36.0,51.92258,0.0,27.0,4024.0,683.0,1.0,237.32562,10.0,70,10,<unknown>,<unknown>,24,5,27,4
715,-0.485,-1.8000001,-1.4918193,0.0297,36.0,35.677776,0.0,90.0,3211.0,787.0,1.0,208.03467,70.0,77,10,<unknown>,<unknown>,19,5,19,4
716,-0.47500005,-1.8000001,-1.4989893,0.0295,36.0,36.444443,0.0,54.0,3280.0,787.0,1.0,208.88074,70.0,78,10,<unknown>,<unknown>,21,5,17,4
717,1.0,-2.1000001,-1.8223639,0.0181,42.0,48.4,0.0,16.0,4356.0,787.0,1.0,247.03894,30.0,51,10,<unknown>,<unknown>,29,5,31,4
718,1.0,-2.1000001,-1.867921,0.0164,42.0,45.2,0.0,13.0,4746.0,908.0,1.0,252.41467,10.0,38,10,<unknown>,<unknown>,29,5,25,4
719,1.0,-2.1000001,-1.8473005,0.0158,42.0,49.028572,0.0,11.0,5148.0,912.0,1.0,249.98146,70.0,26,10,<unknown>,<unknown>,33,5,32,4
720,1.0,-2.1000001,-1.7261938,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,56,10,<unknown>,<unknown>,30,5,38,4
721,-11.74,-0.4,-0.65789485,0.2548,8.0,194.0,0.0,37.0,1455.0,64.0,1.0,109.63159,50.0,1,10,<unknown>,<unknown>,6,4,12,3
722,1.0,-1.1,-1.3860617,0.0145,22.0,63.52727,0.0,4.0,3494.0,452.0,1.0,195.55528,70.0,2,10,<unknown>,<unknown>,21,4,21,4
723,-0.54,-2.55,-0.9797948,0.0308,51.0,19.80392,0.0,39.0,2525.0,1050.0,1.0,147.61578,10.0,82,10,<unknown>,<unknown>,14,6,16,5
724,-0.34,-2.55,-1.2143192,0.0268,51.0,16.956863,0.0,128.0,2162.0,1071.0,1.0,175.28967,50.0,89,10,<unknown>,<unknown>,11,5,12,5
725,-0.31500003,-2.55,-1.2871379,0.0263,51.0,19.717648,0.0,61.0,2514.0,1072.0,1.0,183.88226,50.0,86,10,<unknown>,<unknown>,15,5,13,5
726,1.0,-3.0,-1.6511832,0.0167,60.0,32.0,0.0,16.0,4080.0,1072.0,1.0,226.83963,30.0,68,10,<unknown>,<unknown>,19,6,23,5
727,1.0,-3.0,-1.8446836,0.0153,60.0,43.433334,0.0,12.0,6515.0,1252.0,1.0,249.67267,10.0,28,10,<unknown>,<unknown>,35,6,36,5
728,1.0,-3.0,-1.7434406,0.0176,60.0,43.146667,0.0,21.0,6472.0,1255.0,1.0,237.726,30.0,37,10,<unknown>,<unknown>,49,6,39,5
729,1.0,-3.0,-1.7543858,0.0178,60.0,41.97333,0.0,22.0,6296.0,1260.0,1.0,239.01753,70.0,46,10,<unknown>,<unknown>,42,6,41,5
730,-0.285,-3.0,-1.4377706,0.0257,60.0,28.033333,0.0,118.0,4205.0,1261.0,1.0,201.65694,30.0,76,10,<unknown>,<unknown>,26,6,29,5
731,-0.30000004,-2.6000001,-1.4578165,0.026,52.0,27.54,0.0,59.0,4131.0,1261.0,1.0,204.02234,10.0,68,10,<unknown>,<unknown>,31,6,29,5
732,-0.32000002,-2.6000001,-1.4839513,0.0264,52.0,28.938461,0.0,56.0,3762.0,1093.0,1.0,207.10626,50.0,69,10,<unknown>,<unknown>,35,6,28,5
733,-0.34,-2.5,-1.5200412,0.0268,50.0,29.323076,0.0,104.0,3812.0,1093.0,1.0,211.36487,30.0,77,10,<unknown>,<unknown>,25,6,26,5
734,1.0,-2.0,-1.8513305,0.017,40.0,40.312,0.0,16.0,5039.0,1051.0,1.0,250.457,30.0,38,10,<unknown>,<unknown>,39,6,36,5
735,1.0,-2.0,-1.7967519,0.0158,40.0,42.48,0.0,11.0,4248.0,841.0,1.0,244.01672,30.0,31,10,<unknown>,<unknown>,30,5,33,4
736,-0.35000005,-2.55,-1.306374,0.027,51.0,19.537254,0.0,75.0,2491.0,1067.0,1.0,186.15213,30.0,85,10,<unknown>,<unknown>,18,6,20,5
737,-0.34,-2.55,-1.3080102,0.0268,51.0,28.619608,0.0,118.0,3649.0,1072.0,1.0,186.3452,70.0,74,10,<unknown>,<unknown>,28,6,35,5
738,-0.335,-2.55,-1.2018278,0.0267,51.0,29.560783,0.0,116.0,3769.0,1072.0,1.0,173.81567,70.0,77,10,<unknown>,<unknown>,28,5,30,5
739,1.0,-2.55,-1.5260581,0.0179,51.0,37.49804,0.0,20.0,4781.0,1073.0,1.0,212.07486,90.0,52,10,<unknown>,<unknown>,33,6,33,5
740,-0.3450001,-2.55,-1.2275412,0.0269,51.0,24.580393,0.0,110.0,3134.0,1073.0,1.0,176.84987,30.0,77,10,<unknown>,<unknown>,23,6,22,5
741,-0.37500003,-2.25,-1.2808938,0.0275,45.0,26.40889,0.0,123.0,2971.0,946.0,1.0,183.14546,90.0,80,10,<unknown>,<unknown>,19,6,20,4
742,-0.02000006,-2.25,-1.5301124,0.0204,45.0,31.368889,0.0,26.0,3529.0,946.0,1.0,212.55327,10.0,67,10,<unknown>,<unknown>,20,6,20,4
743,-0.38500002,-2.25,-1.3061486,0.0277,45.0,24.791111,0.0,115.0,2789.0,946.0,1.0,186.12553,50.0,80,10,<unknown>,<unknown>,21,6,17,4
744,1.0,-2.25,-1.712361,0.0168,45.0,32.337776,0.0,15.0,3638.0,946.0,1.0,234.0586,70.0,56,10,<unknown>,<unknown>,26,6,21,4
745,-0.39499998,-2.25,-1.4079334,0.0279,45.0,22.613333,0.0,60.0,2544.0,946.0,1.0,198.13614,70.0,81,10,<unknown>,<unknown>,13,6,14,4
746,1.0,-2.25,-1.8110746,0.0164,45.0,31.893333,0.0,13.0,3588.0,946.0,1.0,245.7068,50.0,45,10,<unknown>,<unknown>,27,5,20,4
747,1.0,-2.25,-1.8066497,0.0134,45.0,38.63111,0.0,5.0,4346.0,947.0,1.0,245.18466,70.0,2,10,<unknown>,<unknown>,31,6,24,4
748,1.0,-2.25,-1.8181634,0.0136,45.0,38.284443,0.0,5.0,4307.0,947.0,1.0,246.54327,30.0,2,10,<unknown>,<unknown>,30,5,24,4
749,1.0,-2.25,-1.6729503,0.0131,45.0,31.884445,0.0,4.0,3587.0,946.0,1.0,229.40813,10.0,2,10,<unknown>,<unknown>,26,6,20,4
750,1.0,-2.25,-1.4962542,0.0127,45.0,24.862223,0.0,3.0,2797.0,947.0,1.0,208.558,50.0,1,10,<unknown>,<unknown>,19,6,16,4
751,1.0,-3.2,-1.7490466,0.0179,64.0,15.922581,0.0,19.0,2468.0,1286.0,1.0,238.3875,30.0,77,10,<unknown>,<unknown>,14,6,18,5
752,1.0,-3.2,-1.1418543,0.0121,64.0,12.748387,0.0,2.0,1976.0,1287.0,1.0,166.7388,70.0,1,10,<unknown>,<unknown>,12,6,13,5
753,1.0,-3.2,-1.8296661,0.0134,64.0,27.419355,0.0,5.0,4250.0,1289.0,1.0,247.9006,90.0,4,10,<unknown>,<unknown>,27,6,27,5
754,1.0,-3.2,-1.5280848,0.0124,64.0,18.670967,0.0,3.0,2894.0,1290.0,1.0,212.314,30.0,1,10,<unknown>,<unknown>,19,6,18,5
755,1.0,-3.2,-1.7076627,0.0129,64.0,23.374193,0.0,4.0,3623.0,1289.0,1.0,233.5042,10.0,2,10,<unknown>,<unknown>,23,6,23,5
756,1.0,-2.55,-1.745987,0.0149,51.0,25.593548,0.0,10.0,3967.0,1287.0,1.0,238.02647,70.0,39,10,<unknown>,<unknown>,24,6,22,5
757,1.0,-2.55,-1.9703847,0.0141,51.0,43.835293,0.0,7.0,5589.0,1067.0,1.0,264.5054,10.0,4,10,<unknown>,<unknown>,38,6,34,5
758,1.0,-2.55,-1.2291853,0.0122,51.0,15.32549,0.0,2.0,1954.0,1067.0,1.0,177.04387,10.0,1,10,<unknown>,<unknown>,13,6,11,5
759,1.0,-3.0,-1.1551853,0.018,60.0,13.68,0.0,20.0,2052.0,1249.0,1.0,168.31187,10.0,86,10,<unknown>,<unknown>,8,6,11,5
760,-0.28,-3.0,-1.1297328,0.0256,60.0,13.6866665,0.0,64.0,2053.0,1261.0,1.0,165.30847,90.0,92,10,<unknown>,<unknown>,9,6,8,5
761,1.0,-3.5,-1.4251624,0.0167,70.0,25.94,0.0,18.0,3891.0,1261.0,1.0,200.16917,30.0,79,10,<unknown>,<unknown>,10,6,16,5
762,-0.26500002,-3.5,-1.2948617,0.0253,70.0,25.496775,0.0,99.0,3952.0,1303.0,1.0,184.79367,10.0,81,10,<unknown>,<unknown>,6,6,19,5
763,-0.27,-3.5,-1.3984333,0.0254,70.0,34.064518,0.0,127.0,5280.0,1303.0,1.0,197.01514,70.0,66,10,<unknown>,<unknown>,23,6,22,5
764,-0.26000002,-3.5,-1.3754061,0.0252,70.0,32.780643,0.0,139.0,5081.0,1303.0,1.0,194.29793,70.0,61,10,<unknown>,<unknown>,29,6,25,5
765,-0.26000002,-3.5,-1.4555633,0.0252,70.0,33.412903,0.0,130.0,5179.0,1303.0,1.0,203.75647,50.0,70,10,<unknown>,<unknown>,33,6,29,5
766,-0.29500008,-2.2,-1.515061,0.0259,44.0,31.606451,0.0,133.0,4899.0,1303.0,1.0,210.7772,10.0,67,10,<unknown>,<unknown>,41,6,30,5
767,-0.39499998,-2.15,-1.5584553,0.0279,43.0,44.663635,0.0,123.0,4913.0,925.0,1.0,215.89774,90.0,65,10,<unknown>,<unknown>,31,5,30,4
768,-0.39499998,-2.15,-1.6237559,0.0279,43.0,46.148838,0.0,127.0,4961.0,904.0,1.0,223.6032,50.0,74,10,<unknown>,<unknown>,33,5,33,4
769,-0.39499998,-2.15,-1.5796187,0.0279,43.0,44.12093,0.0,132.0,4743.0,904.0,1.0,218.395,10.0,66,10,<unknown>,<unknown>,33,5,33,4
770,-0.38500002,-2.15,-1.6277509,0.0277,43.0,42.511627,0.0,130.0,4570.0,904.0,1.0,224.0746,90.0,73,10,<unknown>,<unknown>,31,5,28,4
771,-0.39,-2.15,-1.5837435,0.0278,43.0,42.186047,0.0,146.0,4535.0,904.0,1.0,218.88173,90.0,70,10,<unknown>,<unknown>,39,5,28,4
772,-0.39,-2.15,-1.5801684,0.0278,43.0,43.90698,0.0,141.0,4720.0,904.0,1.0,218.45987,50.0,69,10,<unknown>,<unknown>,28,5,29,4
773,-0.39,-1.9,-1.5384729,0.0278,38.0,43.609303,0.0,131.0,4688.0,905.0,1.0,213.5398,10.0,71,10,<unknown>,<unknown>,27,5,29,4
774,-0.45500007,-1.9,-1.4493532,0.0291,38.0,51.11579,0.0,131.0,4856.0,799.0,1.0,203.02368,10.0,67,10,<unknown>,<unknown>,36,5,31,4
775,-0.45,-1.9,-1.4714605,0.029,38.0,49.494736,0.0,132.0,4702.0,799.0,1.0,205.63234,90.0,69,10,<unknown>,<unknown>,27,5,29,4
