timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target,masterk8s2_cpu,masterk8s2_mem,worker2_cpu,worker2_mem,worker21_cpu,worker21_mem,worker22_cpu,worker22_mem
960,-0.58500004,-1.65,-1.499695,0.0317,33.0,42.909092,0.0,72.0,3540.0,721.0,1.0,208.964,70.0,77,10,<unknown>,<unknown>,30,5,21,4
961,-0.58500004,-1.65,-1.4930898,0.0317,33.0,43.866665,0.0,78.0,3619.0,721.0,1.0,208.1846,30.0,75,10,<unknown>,<unknown>,23,5,21,4
962,-0.59000015,-1.65,-1.4815532,0.0318,33.0,43.672726,0.0,142.0,3603.0,722.0,1.0,206.82327,10.0,74,10,<unknown>,<unknown>,20,5,21,4
963,-0.58500004,-1.65,-1.5574542,0.0317,33.0,43.733334,0.0,127.0,3608.0,722.0,1.0,215.7796,30.0,75,10,<unknown>,<unknown>,28,5,22,4
964,-0.6000001,-1.65,-1.510826,0.032,33.0,46.484848,0.0,134.0,3835.0,722.0,1.0,210.27747,90.0,73,10,<unknown>,<unknown>,26,5,22,4
965,-0.615,-1.65,-1.5758688,0.0323,33.0,44.5697,0.0,137.0,3677.0,722.0,1.0,217.95253,10.0,73,10,<unknown>,<unknown>,20,5,22,4
966,-0.595,-1.65,-1.5515131,0.0319,33.0,46.072727,0.0,145.0,3801.0,722.0,1.0,215.07854,50.0,74,10,<unknown>,<unknown>,25,5,23,4
967,-0.58500004,-1.65,-1.5901937,0.0317,33.0,46.09697,0.0,125.0,3803.0,722.0,1.0,219.64287,70.0,73,10,<unknown>,<unknown>,28,5,23,4
968,-0.59000015,-1.65,-1.5374876,0.0318,33.0,46.072727,0.0,104.0,3801.0,722.0,1.0,213.42354,30.0,72,10,<unknown>,<unknown>,23,5,22,4
969,-0.59000015,-1.65,-1.5677514,0.0318,33.0,45.733334,0.0,75.0,3773.0,722.0,1.0,216.99466,10.0,75,10,<unknown>,<unknown>,24,5,22,4
970,-0.595,-1.65,-1.5697547,0.0319,33.0,46.872726,0.0,82.0,3867.0,723.0,1.0,217.23106,10.0,73,10,<unknown>,<unknown>,25,5,23,4
971,-0.595,-1.65,-1.5671887,0.0319,33.0,45.70909,0.0,70.0,3771.0,722.0,1.0,216.92827,90.0,73,10,<unknown>,<unknown>,24,5,22,4
972,-0.09500003,-1.9,-1.7509881,0.0219,38.0,57.733334,0.0,24.0,4763.0,722.0,1.0,238.6166,90.0,60,10,<unknown>,<unknown>,32,5,27,4
973,-0.47000006,-1.9,-1.4687014,0.0294,38.0,38.726315,0.0,81.0,3679.0,826.0,1.0,205.30676,90.0,73,10,<unknown>,<unknown>,25,5,24,4
974,1.0,-1.9,-1.810631,0.0138,38.0,45.526318,0.0,5.0,4325.0,827.0,1.0,245.65446,50.0,2,10,<unknown>,<unknown>,26,5,28,4
975,1.0,-1.9,-1.9190384,0.0143,38.0,51.473682,0.0,6.0,4890.0,827.0,1.0,258.44653,50.0,3,10,<unknown>,<unknown>,31,5,31,4
976,-0.45500007,-1.9,-1.4061056,0.0291,38.0,33.926315,0.0,48.0,3223.0,827.0,1.0,197.92047,90.0,73,10,<unknown>,<unknown>,17,5,20,4
977,-0.445,-1.9,-1.4722294,0.0289,38.0,33.463158,0.0,49.0,3179.0,827.0,1.0,205.72307,90.0,82,10,<unknown>,<unknown>,17,5,16,4
978,-0.46000007,-1.9,-1.4302305,0.0292,38.0,32.62105,0.0,85.0,3099.0,827.0,1.0,200.7672,50.0,81,10,<unknown>,<unknown>,24,5,23,4
979,-0.47000006,-1.9,-1.4646293,0.0294,38.0,34.0,0.0,65.0,3230.0,827.0,1.0,204.82626,10.0,73,10,<unknown>,<unknown>,19,5,22,4
980,-0.47000006,-1.9,-1.5247141,0.0294,38.0,33.6,0.0,81.0,3192.0,827.0,1.0,211.91626,90.0,82,10,<unknown>,<unknown>,16,5,16,4
981,-0.56,-1.6,-1.5202028,0.0312,32.0,40.275,0.0,133.0,3222.0,702.0,1.0,211.38393,10.0,78,10,<unknown>,<unknown>,26,5,22,4
982,-0.31500003,-1.8000001,-1.6197983,0.0263,36.0,43.8,0.0,35.0,3942.0,782.0,1.0,223.1362,90.0,64,10,<unknown>,<unknown>,25,5,26,4
983,1.0,-1.8000001,-1.8258243,0.0136,36.0,47.244446,0.0,5.0,4252.0,785.0,1.0,247.44727,70.0,1,10,<unknown>,<unknown>,28,5,27,4
984,-0.48000002,-2.1000001,-1.3155568,0.0296,42.0,25.980953,0.0,75.0,2728.0,910.0,1.0,187.2357,10.0,84,10,<unknown>,<unknown>,18,5,18,4
985,1.0,-2.4,-1.8796792,0.0154,48.0,38.283333,0.0,10.0,4594.0,1032.0,1.0,253.80214,50.0,26,10,<unknown>,<unknown>,27,5,27,5
986,-0.37000003,-2.4,-1.3954464,0.0274,48.0,24.216667,0.0,76.0,2906.0,1038.0,1.0,196.66267,70.0,85,10,<unknown>,<unknown>,14,5,14,5
987,-0.035000034,-2.4,-1.6836877,0.0207,48.0,29.733334,0.0,28.0,3568.0,1039.0,1.0,230.67514,30.0,78,10,<unknown>,<unknown>,20,5,20,5
988,-0.07500006,-2.4,-1.6222978,0.0215,48.0,31.641666,0.0,31.0,3797.0,1038.0,1.0,223.43114,30.0,71,10,<unknown>,<unknown>,24,5,24,5
989,-0.37000003,-2.4,-1.5123842,0.0274,48.0,30.208334,0.0,84.0,3625.0,1037.0,1.0,210.46133,50.0,85,10,<unknown>,<unknown>,14,5,14,5
990,-0.11999998,-2.1000001,-1.5693011,0.0224,42.0,36.533333,0.0,33.0,4384.0,1038.0,1.0,217.17754,70.0,77,10,<unknown>,<unknown>,20,5,18,5
991,-0.42500004,-2.1000001,-1.5259944,0.0285,42.0,38.466667,0.0,138.0,4039.0,912.0,1.0,212.06734,90.0,72,10,<unknown>,<unknown>,27,5,26,4
992,-0.42000005,-2.0,-1.471757,0.0284,40.0,39.095238,0.0,106.0,4105.0,912.0,1.0,205.66733,30.0,78,10,<unknown>,<unknown>,23,5,24,4
993,-0.40000007,-1.8000001,-1.5366718,0.028,36.0,41.72,0.0,47.0,4172.0,871.0,1.0,213.32727,90.0,75,10,<unknown>,<unknown>,23,5,20,4
994,1.0,-1.8000001,-1.907734,0.0153,36.0,66.35555,0.0,9.0,5972.0,786.0,1.0,257.1126,10.0,4,10,<unknown>,<unknown>,43,5,36,4
995,1.0,-2.4,-1.9100877,0.0141,48.0,45.066666,0.0,7.0,5408.0,1027.0,1.0,257.39035,10.0,4,10,<unknown>,<unknown>,36,5,35,5
996,1.0,-2.4,-1.8635485,0.0159,48.0,41.116665,0.0,12.0,4934.0,1027.0,1.0,251.89873,10.0,26,10,<unknown>,<unknown>,34,5,33,5
997,1.0,-2.4,-1.9058329,0.0147,48.0,40.858334,0.0,8.0,4903.0,1029.0,1.0,256.88828,10.0,9,10,<unknown>,<unknown>,31,5,32,5
998,1.0,-2.4,-1.8861644,0.0143,48.0,38.125,0.0,7.0,4575.0,1029.0,1.0,254.5674,50.0,9,10,<unknown>,<unknown>,29,5,30,5
999,1.0,-2.4,-1.9159944,0.0137,48.0,39.283333,0.0,6.0,4714.0,1028.0,1.0,258.08734,70.0,8,10,<unknown>,<unknown>,30,5,29,5
1000,1.0,-2.4,-1.8486097,0.0147,48.0,38.341667,0.0,9.0,4601.0,1030.0,1.0,250.13594,30.0,21,10,<unknown>,<unknown>,30,5,29,5
1001,1.0,-2.4,-1.7648152,0.0168,48.0,37.116665,0.0,15.0,4454.0,1037.0,1.0,240.2482,90.0,51,10,<unknown>,<unknown>,28,5,27,5
1002,1.0,-2.4,-1.9033594,0.0148,48.0,41.941666,0.0,9.0,5033.0,1036.0,1.0,256.5964,50.0,18,10,<unknown>,<unknown>,31,5,31,5
1003,1.0,-2.4,-1.9007853,0.0152,48.0,42.116665,0.0,10.0,5054.0,1038.0,1.0,256.29266,30.0,22,10,<unknown>,<unknown>,32,5,31,5
1004,1.0,-2.4,-1.9658922,0.0143,48.0,45.383335,0.0,7.0,5446.0,1038.0,1.0,263.97528,90.0,4,10,<unknown>,<unknown>,36,5,35,5
1005,1.0,-2.4,-1.9431677,0.0145,48.0,44.058334,0.0,8.0,5287.0,1038.0,1.0,261.2938,30.0,10,10,<unknown>,<unknown>,34,5,34,5
1006,1.0,-2.4,-1.8478221,0.0163,48.0,39.433334,0.0,14.0,4732.0,1039.0,1.0,250.043,90.0,43,10,<unknown>,<unknown>,32,5,32,5
1007,1.0,-2.4,-1.8825226,0.0149,48.0,40.875,0.0,9.0,4905.0,1040.0,1.0,254.13766,70.0,19,10,<unknown>,<unknown>,31,5,31,5
1008,1.0,-2.4,-1.8997741,0.0146,48.0,38.908333,0.0,8.0,4669.0,1039.0,1.0,256.17334,70.0,14,10,<unknown>,<unknown>,30,5,31,5
1009,1.0,-2.4,-1.8967135,0.0142,48.0,39.15,0.0,7.0,4698.0,1040.0,1.0,255.8122,10.0,5,10,<unknown>,<unknown>,35,5,35,5
1010,1.0,-2.4,-1.9012951,0.0143,48.0,39.966667,0.0,7.0,4796.0,1039.0,1.0,256.3528,90.0,9,10,<unknown>,<unknown>,30,5,30,5
1011,-0.18500006,-2.4,-1.4719028,0.0237,48.0,27.85,0.0,38.0,3342.0,1039.0,1.0,205.68454,50.0,76,10,<unknown>,<unknown>,21,5,16,5
1012,1.0,-2.4,-1.8802351,0.015,48.0,37.933334,0.0,9.0,4552.0,1039.0,1.0,253.86774,90.0,22,10,<unknown>,<unknown>,27,5,30,5
1013,1.0,-2.4,-1.9110937,0.0139,48.0,40.383335,0.0,6.0,4846.0,1039.0,1.0,257.50906,70.0,3,10,<unknown>,<unknown>,31,5,31,5
1014,1.0,-2.4,-1.9176103,0.0148,48.0,39.766666,0.0,8.0,4772.0,1039.0,1.0,258.278,50.0,17,10,<unknown>,<unknown>,33,5,30,5
1015,1.0,-2.4,-1.9379159,0.014,48.0,40.841667,0.0,6.0,4901.0,1039.0,1.0,260.67407,30.0,4,10,<unknown>,<unknown>,32,5,31,5
1016,1.0,-2.4,-1.7513331,0.0168,48.0,35.616665,0.0,15.0,4274.0,1039.0,1.0,238.6573,10.0,44,10,<unknown>,<unknown>,25,5,27,5
1017,1.0,-2.4,-1.8810192,0.0156,48.0,38.458332,0.0,11.0,4615.0,1039.0,1.0,253.96027,50.0,33,10,<unknown>,<unknown>,28,5,26,5
1018,1.0,-2.4,-1.8065362,0.017,48.0,36.433334,0.0,16.0,4372.0,1039.0,1.0,245.17126,30.0,61,10,<unknown>,<unknown>,32,5,29,5
1019,1.0,-2.4,-1.9490067,0.0147,48.0,41.625,0.0,8.0,4995.0,1039.0,1.0,261.9828,90.0,12,10,<unknown>,<unknown>,29,5,29,5
1020,1.0,-2.4,-1.8700491,0.0156,48.0,40.925,0.0,11.0,4911.0,1039.0,1.0,252.6658,10.0,32,10,<unknown>,<unknown>,27,5,25,5
1021,-0.07500006,-2.4,-1.5756311,0.0215,48.0,33.95,0.0,31.0,4074.0,1039.0,1.0,217.92447,50.0,76,10,<unknown>,<unknown>,23,5,23,5
1022,1.0,-2.4,-1.8012316,0.0172,48.0,41.716667,0.0,16.0,5006.0,1039.0,1.0,244.54533,10.0,41,10,<unknown>,<unknown>,32,5,31,5
1023,1.0,-2.4,-1.821661,0.0167,48.0,42.175,0.0,15.0,5061.0,1039.0,1.0,246.956,50.0,44,10,<unknown>,<unknown>,32,5,32,5
1024,1.0,-2.15,-1.8235084,0.0163,43.0,40.191666,0.0,13.0,4823.0,1039.0,1.0,247.174,90.0,34,10,<unknown>,<unknown>,32,5,32,5
1025,1.0,-2.15,-1.8435233,0.0156,43.0,43.84186,0.0,10.0,4713.0,934.0,1.0,249.53575,70.0,22,10,<unknown>,<unknown>,29,5,30,4
1026,-0.085000046,-2.15,-1.5785356,0.0217,43.0,35.748837,0.0,29.0,3843.0,934.0,1.0,218.2672,30.0,70,10,<unknown>,<unknown>,24,5,24,4
1027,1.0,-2.15,-1.7314531,0.0187,43.0,39.56279,0.0,20.0,4253.0,934.0,1.0,236.31146,30.0,67,10,<unknown>,<unknown>,27,5,28,4
1028,-0.21000002,-2.15,-1.5118514,0.0242,43.0,32.31628,0.0,37.0,3474.0,934.0,1.0,210.39847,10.0,71,10,<unknown>,<unknown>,23,5,23,4
1029,-0.41000006,-2.15,-1.4435395,0.0282,43.0,30.390697,0.0,143.0,3267.0,934.0,1.0,202.33766,50.0,74,10,<unknown>,<unknown>,21,5,19,4
1030,-0.40500006,-2.15,-1.3684525,0.0281,43.0,29.367441,0.0,121.0,3157.0,934.0,1.0,193.4774,10.0,81,10,<unknown>,<unknown>,19,5,21,4
1031,-0.51000005,-1.85,-1.4617407,0.0302,37.0,35.362164,0.0,134.0,3271.0,808.0,1.0,204.48541,50.0,73,10,<unknown>,<unknown>,23,5,21,4
1032,-0.51500005,-1.85,-1.4488435,0.0303,37.0,35.362164,0.0,80.0,3271.0,808.0,1.0,202.96353,70.0,73,10,<unknown>,<unknown>,23,5,18,4
1033,-0.625,-1.5500001,-1.5254813,0.0325,31.0,42.76129,0.0,83.0,3314.0,679.0,1.0,212.0068,70.0,78,10,<unknown>,<unknown>,20,5,22,4
1034,-0.63499993,-1.5500001,-1.5008028,0.0327,31.0,43.148388,0.0,67.0,3344.0,679.0,1.0,209.09473,70.0,72,10,<unknown>,<unknown>,21,5,21,4
1035,-0.63499993,-1.5500001,-1.5478193,0.0327,31.0,43.819355,0.0,62.0,3396.0,679.0,1.0,214.64267,90.0,73,10,<unknown>,<unknown>,21,5,20,4
1036,1.0,-2.05,-1.7830343,0.018,41.0,55.6,0.0,15.0,4309.0,680.0,1.0,242.39806,10.0,56,10,<unknown>,<unknown>,28,5,30,4
1037,-0.07500006,-2.05,-1.6993762,0.0215,41.0,39.326828,0.0,28.0,4031.0,884.0,1.0,232.5264,90.0,68,10,<unknown>,<unknown>,25,5,26,4
1038,-0.43000004,-2.05,-1.4355853,0.0286,41.0,35.55122,0.0,126.0,3644.0,889.0,1.0,201.39906,50.0,74,10,<unknown>,<unknown>,22,5,22,4
1039,-0.42500004,-2.05,-1.4776096,0.0285,41.0,35.209755,0.0,92.0,3609.0,889.0,1.0,206.35794,10.0,78,10,<unknown>,<unknown>,21,5,22,4
1040,-0.44,-2.05,-1.4394293,0.0288,41.0,36.02927,0.0,124.0,3693.0,890.0,1.0,201.85266,30.0,74,10,<unknown>,<unknown>,23,5,23,4
1041,-0.45,-1.75,-1.4602361,0.029,35.0,36.75122,0.0,142.0,3767.0,889.0,1.0,204.30786,70.0,71,10,<unknown>,<unknown>,23,5,23,4
1042,-0.57,-1.6,-1.4738135,0.0314,32.0,44.514286,0.0,70.0,3895.0,763.0,1.0,205.91,90.0,74,10,<unknown>,<unknown>,19,5,24,4
1043,-0.605,-1.6,-1.538196,0.0321,32.0,44.4125,0.0,91.0,3553.0,701.0,1.0,213.50713,10.0,74,10,<unknown>,<unknown>,26,5,19,4
1044,-0.24000007,-1.6,-1.6594915,0.0248,32.0,49.775,0.0,30.0,3982.0,700.0,1.0,227.82,50.0,67,10,<unknown>,<unknown>,21,5,19,4
1045,-0.62000006,-1.6,-1.493635,0.0324,32.0,45.9375,0.0,112.0,3675.0,701.0,1.0,208.24893,70.0,73,10,<unknown>,<unknown>,19,5,25,4
1046,-0.6000001,-1.6,-1.5454062,0.032,32.0,48.65,0.0,107.0,3892.0,702.0,1.0,214.35794,30.0,72,10,<unknown>,<unknown>,27,5,21,4
1047,-0.6000001,-1.6,-1.5029842,0.032,32.0,48.775,0.0,77.0,3902.0,702.0,1.0,209.35213,90.0,74,10,<unknown>,<unknown>,21,5,17,4
1048,-0.6100001,-1.6,-1.5316807,0.0322,32.0,46.925,0.0,122.0,3754.0,702.0,1.0,212.73833,10.0,72,10,<unknown>,<unknown>,19,5,26,4
1049,-0.64000005,-1.6,-1.5205661,0.0328,32.0,49.2375,0.0,53.0,3939.0,703.0,1.0,211.4268,50.0,71,10,<unknown>,<unknown>,30,5,26,4
1050,-0.59000015,-1.6,-1.532227,0.0318,32.0,47.65,0.0,134.0,3812.0,702.0,1.0,212.8028,30.0,74,10,<unknown>,<unknown>,24,5,20,4
1051,-0.6100001,-1.6,-1.5554029,0.0322,32.0,48.1875,0.0,110.0,3855.0,702.0,1.0,215.53754,30.0,71,10,<unknown>,<unknown>,26,5,27,4
1052,-0.6100001,-1.6,-1.4816537,0.0322,32.0,48.15,0.0,118.0,3852.0,703.0,1.0,206.83513,70.0,71,10,<unknown>,<unknown>,27,5,27,4
1053,-0.615,-1.6,-1.5459152,0.0323,32.0,47.85,0.0,128.0,3828.0,702.0,1.0,214.418,30.0,72,10,<unknown>,<unknown>,24,5,20,4
1054,-0.6100001,-1.6,-1.4832779,0.0322,32.0,47.45,0.0,130.0,3796.0,702.0,1.0,207.0268,10.0,70,10,<unknown>,<unknown>,25,5,24,4
1055,-0.6100001,-1.6,-1.4731898,0.0322,32.0,46.575,0.0,82.0,3726.0,702.0,1.0,205.8364,10.0,70,10,<unknown>,<unknown>,25,5,29,4
1056,-0.625,-1.6,-1.4887881,0.0325,32.0,45.975,0.0,88.0,3678.0,702.0,1.0,207.677,90.0,77,10,<unknown>,<unknown>,23,5,22,4
1057,-0.63499993,-1.6,-1.4846203,0.0327,32.0,44.9125,0.0,132.0,3593.0,702.0,1.0,207.1852,30.0,69,10,<unknown>,<unknown>,24,5,23,4
1058,-0.6100001,-1.6,-1.4814413,0.0322,32.0,45.1625,0.0,124.0,3613.0,703.0,1.0,206.81007,90.0,74,10,<unknown>,<unknown>,25,5,23,4
1059,-0.6100001,-1.6,-1.5018067,0.0322,32.0,43.35,0.0,113.0,3468.0,702.0,1.0,209.2132,90.0,79,10,<unknown>,<unknown>,24,5,20,4
1060,-0.14000005,-1.6,-1.7029673,0.0228,32.0,51.4875,0.0,25.0,4119.0,703.0,1.0,232.95013,50.0,52,10,<unknown>,<unknown>,28,5,25,4
1061,-0.52000004,-1.85,-1.5003272,0.0304,37.0,37.30811,0.0,59.0,3451.0,807.0,1.0,209.03862,30.0,75,10,<unknown>,<unknown>,21,5,21,4
1062,-0.505,-1.85,-1.5037801,0.0301,37.0,35.97838,0.0,95.0,3328.0,807.0,1.0,209.44606,50.0,80,10,<unknown>,<unknown>,21,5,20,4
1063,-0.49,-1.85,-1.4784272,0.0298,37.0,36.35676,0.0,133.0,3363.0,807.0,1.0,206.4544,10.0,74,10,<unknown>,<unknown>,19,5,22,4
1064,-0.495,-1.85,-1.4788779,0.0299,37.0,37.44865,0.0,124.0,3464.0,807.0,1.0,206.5076,50.0,77,10,<unknown>,<unknown>,21,5,21,4
1065,-0.5,-1.85,-1.4759638,0.03,37.0,36.24865,0.0,108.0,3353.0,807.0,1.0,206.16373,70.0,83,10,<unknown>,<unknown>,21,5,21,4
1066,-0.16000001,-1.6,-1.6568824,0.0232,32.0,49.575,0.0,28.0,3966.0,702.0,1.0,227.51213,50.0,60,10,<unknown>,<unknown>,27,5,24,4
1067,-0.58500004,-1.6,-1.4489977,0.0317,32.0,42.8625,0.0,106.0,3429.0,702.0,1.0,202.98174,10.0,72,10,<unknown>,<unknown>,23,5,20,4
1068,-0.63000005,-1.6,-1.4948276,0.0326,32.0,43.925,0.0,61.0,3514.0,701.0,1.0,208.38966,90.0,78,10,<unknown>,<unknown>,24,5,20,4
1069,-0.6450001,-1.6,-1.4813424,0.0329,32.0,45.55,0.0,110.0,3644.0,701.0,1.0,206.7984,90.0,70,10,<unknown>,<unknown>,23,5,21,4
1070,-0.64000005,-1.6,-1.5030407,0.0328,32.0,43.9,0.0,135.0,3512.0,701.0,1.0,209.3588,50.0,70,10,<unknown>,<unknown>,24,5,21,4
1071,-0.63000005,-1.6,-1.5222226,0.0326,32.0,44.825,0.0,188.0,3586.0,701.0,1.0,211.62227,30.0,77,10,<unknown>,<unknown>,24,5,21,4
1072,-0.6100001,-1.6,-1.5317153,0.0322,32.0,43.9,0.0,107.0,3512.0,701.0,1.0,212.7424,70.0,72,10,<unknown>,<unknown>,23,5,19,4
1073,-0.615,-1.6,-1.5236063,0.0323,32.0,44.3,0.0,80.0,3544.0,703.0,1.0,211.78554,10.0,71,10,<unknown>,<unknown>,24,5,21,4
1074,-0.14000005,-1.8000001,-1.7062564,0.0228,36.0,49.9875,0.0,27.0,3999.0,703.0,1.0,233.33826,30.0,71,10,<unknown>,<unknown>,28,5,25,4
1075,-0.51500005,-1.8000001,-1.5269383,0.0303,36.0,37.155556,0.0,90.0,3344.0,787.0,1.0,212.17873,30.0,74,10,<unknown>,<unknown>,22,5,20,4
1076,-0.5,-1.8000001,-1.4658899,0.03,36.0,38.866665,0.0,54.0,3498.0,787.0,1.0,204.975,50.0,78,10,<unknown>,<unknown>,26,5,24,4
1077,1.0,-1.8000001,-1.8395566,0.0181,36.0,49.31111,0.0,16.0,4438.0,787.0,1.0,249.06767,50.0,50,10,<unknown>,<unknown>,29,5,26,4
1078,1.0,-2.05,-1.8439729,0.0171,41.0,50.4,0.0,13.0,4536.0,787.0,1.0,249.5888,30.0,37,10,<unknown>,<unknown>,29,5,34,4
1079,1.0,-2.05,-1.8700625,0.0159,41.0,48.73171,0.0,11.0,4995.0,887.0,1.0,252.66737,90.0,28,10,<unknown>,<unknown>,31,5,28,4
1080,1.0,-2.05,-1.6676288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,57,10,<unknown>,<unknown>,29,5,23,4
1081,-10.495001,-0.4,-0.7138188,0.2299,8.0,194.1,0.0,37.0,1941.0,86.0,1.0,116.23061,70.0,1,10,<unknown>,<unknown>,12,4,13,3
1082,1.0,-1.25,-1.5007055,0.0146,25.0,66.29474,0.0,4.0,3149.0,391.0,1.0,209.08325,70.0,2,10,<unknown>,<unknown>,19,4,23,4
1083,-0.46500006,-3.0,-1.0098894,0.0293,60.0,16.275862,0.0,39.0,2360.0,1192.0,1.0,151.16695,50.0,82,10,<unknown>,<unknown>,11,6,15,5
1084,-0.30000004,-3.0,-1.0684339,0.026,60.0,13.68,0.0,128.0,2052.0,1260.0,1.0,158.0752,30.0,89,10,<unknown>,<unknown>,14,6,13,5
1085,-0.30000004,-3.0,-1.2293864,0.026,60.0,14.586667,0.0,61.0,2188.0,1261.0,1.0,177.0676,70.0,90,10,<unknown>,<unknown>,15,6,13,5
1086,1.0,-3.0,-1.7378322,0.0165,60.0,28.346666,0.0,16.0,4252.0,1261.0,1.0,237.0642,30.0,66,10,<unknown>,<unknown>,15,6,18,5
1087,1.0,-3.0,-1.8348922,0.0156,60.0,41.58,0.0,12.0,6237.0,1261.0,1.0,248.51727,90.0,34,10,<unknown>,<unknown>,39,6,31,5
1088,1.0,-3.0,-1.7597005,0.0179,60.0,41.926666,0.0,21.0,6289.0,1261.0,1.0,239.64467,50.0,43,10,<unknown>,<unknown>,45,6,44,5
1089,1.0,-3.0,-1.7167413,0.0181,60.0,41.166668,0.0,22.0,6175.0,1262.0,1.0,234.57547,50.0,43,10,<unknown>,<unknown>,37,6,47,5
1090,-0.31000003,-3.0,-1.4905362,0.0262,60.0,27.726667,0.0,118.0,4159.0,1261.0,1.0,207.88327,70.0,77,10,<unknown>,<unknown>,28,6,32,5
1091,-0.335,-2.55,-1.4657124,0.0267,51.0,26.646667,0.0,59.0,3997.0,1262.0,1.0,204.95407,90.0,73,10,<unknown>,<unknown>,36,6,24,5
1092,-0.35500005,-2.5,-1.5023886,0.0271,50.0,31.247059,0.0,56.0,3984.0,1072.0,1.0,209.28186,70.0,66,10,<unknown>,<unknown>,30,5,26,5
1093,-0.35500005,-2.5,-1.5182198,0.0271,50.0,30.008,0.0,104.0,3751.0,1051.0,1.0,211.14993,50.0,77,10,<unknown>,<unknown>,24,5,31,5
1094,1.0,-1.95,-1.8757994,0.017,39.0,39.088,0.0,16.0,4886.0,1051.0,1.0,253.34433,70.0,39,10,<unknown>,<unknown>,39,5,28,5
1095,1.0,-1.95,-1.8361882,0.016,39.0,46.102566,0.0,11.0,4495.0,820.0,1.0,248.67021,10.0,28,10,<unknown>,<unknown>,29,5,29,4
1096,-0.335,-2.7,-1.2698951,0.0267,54.0,20.318518,0.0,75.0,2743.0,1129.0,1.0,181.84763,10.0,85,10,<unknown>,<unknown>,15,6,21,5
1097,-0.34,-2.7,-1.3573401,0.0268,54.0,19.133333,0.0,118.0,2583.0,1135.0,1.0,192.16614,90.0,84,10,<unknown>,<unknown>,15,6,16,5
1098,-0.33,-2.7,-1.2665943,0.0266,54.0,27.6,0.0,116.0,3726.0,1135.0,1.0,181.45813,50.0,77,10,<unknown>,<unknown>,26,6,25,5
1099,1.0,-2.7,-1.5885836,0.0178,54.0,34.57037,0.0,20.0,4667.0,1135.0,1.0,219.45287,90.0,53,10,<unknown>,<unknown>,35,6,30,5
1100,-0.33,-2.7,-1.2683536,0.0266,54.0,22.088888,0.0,110.0,2982.0,1135.0,1.0,181.66573,70.0,78,10,<unknown>,<unknown>,23,6,19,5
1101,-0.39,-2.2,-1.2390672,0.0278,44.0,27.281818,0.0,123.0,3001.0,925.0,1.0,178.20993,30.0,79,10,<unknown>,<unknown>,24,5,21,4
1102,-0.030000042,-2.2,-1.4931632,0.0206,44.0,31.60909,0.0,26.0,3477.0,925.0,1.0,208.19327,50.0,67,10,<unknown>,<unknown>,26,5,23,4
1103,-0.41500005,-2.2,-1.3080921,0.0283,44.0,26.363636,0.0,115.0,2900.0,925.0,1.0,186.35487,70.0,81,10,<unknown>,<unknown>,20,5,16,4
1104,1.0,-2.2,-1.7368498,0.0171,44.0,35.28182,0.0,15.0,3881.0,925.0,1.0,236.94827,30.0,54,10,<unknown>,<unknown>,22,5,25,4
1105,-0.41000006,-2.2,-1.4287565,0.0282,44.0,24.054546,0.0,60.0,2646.0,926.0,1.0,200.59326,30.0,81,10,<unknown>,<unknown>,16,5,18,4
1106,1.0,-2.2,-1.8191559,0.0166,44.0,34.772728,0.0,13.0,3825.0,925.0,1.0,246.6604,30.0,44,10,<unknown>,<unknown>,29,5,21,4
1107,1.0,-2.2,-1.8075831,0.0137,44.0,39.327274,0.0,5.0,4326.0,925.0,1.0,245.2948,30.0,2,10,<unknown>,<unknown>,30,5,24,4
1108,1.0,-2.2,-1.8247972,0.0137,44.0,39.454544,0.0,5.0,4340.0,927.0,1.0,247.32607,10.0,2,10,<unknown>,<unknown>,30,5,25,4
1109,1.0,-2.2,-1.6881458,0.0132,44.0,32.727272,0.0,4.0,3600.0,925.0,1.0,231.2012,70.0,1,10,<unknown>,<unknown>,26,5,21,4
1110,1.0,-2.2,-1.5040323,0.0127,44.0,25.99091,0.0,3.0,2859.0,925.0,1.0,209.4758,50.0,1,10,<unknown>,<unknown>,19,5,16,4
1111,1.0,-3.2,-1.7577741,0.0183,64.0,18.083872,0.0,19.0,2803.0,1285.0,1.0,239.41734,90.0,72,10,<unknown>,<unknown>,13,6,15,5
1112,1.0,-3.2,-1.2291503,0.0123,64.0,12.554839,0.0,2.0,1946.0,1287.0,1.0,177.03973,30.0,1,10,<unknown>,<unknown>,13,6,12,5
1113,1.0,-3.2,-1.8347887,0.0135,64.0,27.31613,0.0,5.0,4234.0,1288.0,1.0,248.50507,30.0,4,10,<unknown>,<unknown>,27,6,27,5
1114,1.0,-3.2,-1.5227396,0.0125,64.0,18.729033,0.0,3.0,2903.0,1288.0,1.0,211.68327,30.0,1,10,<unknown>,<unknown>,18,6,18,5
1115,1.0,-3.2,-1.6915514,0.0131,64.0,23.741936,0.0,4.0,3680.0,1287.0,1.0,231.60307,30.0,2,10,<unknown>,<unknown>,23,6,23,5
